Year,Total Cites,Journal Impact Factor,Impact Factor without Journal Self Cites,5-Year Impact Factor,Immediacy Index,Citable Items,Cited Half-Life,Citing Half-life,Eigenfactor Score,Article Influence Score,% Articles in Citable Items,Normalized Eigenfactor,avgJifPercentile,Journal
2017,"2,142",5.844,5.656,6.004,1.632,57,4.4,7.4,0.009,2.639,22.81,1.09100,79.21100,Wiley Interdisciplinary Reviews-RNA
2016,"1,680",4.838,4.727,5.389,1.074,54,4.1,6.8,0.00906,2.376,9.26,1.03847,72.36800,Wiley Interdisciplinary Reviews-RNA
2015,"1,426",4.519,4.377,5.291,1.452,42,3.4,6.5,0.00951,2.437,2.38,1.08393,73.52900,Wiley Interdisciplinary Reviews-RNA
2014,"1,305",6.019,5.798,6.164,1.158,57,2.8,6.4,0.00886,2.776,3.51,0.99231,79.07600,Wiley Interdisciplinary Reviews-RNA
2013,"1,015",6.154,5.897,6.263,1.286,49,2.3,6.4,0.00664,2.622,6.12,0.73179,79.73000,Wiley Interdisciplinary Reviews-RNA
2012,466,4.186,3.948,4.186,1.073,55,1.7,6.1,0.00359,2.120,1.82,Not Available,65.67600,Wiley Interdisciplinary Reviews-RNA
