Year,Total Cites,Journal Impact Factor,Impact Factor without Journal Self Cites,5-Year Impact Factor,Immediacy Index,Citable Items,Cited Half-Life,Citing Half-life,Eigenfactor Score,Article Influence Score,% Articles in Citable Items,Normalized Eigenfactor,avgJifPercentile,Journal
2017,"8,097",19.819,19.590,20.895,4.780,50,4.3,5.6,0.028,7.630,10.00,3.27800,99.23900,Nature Reviews Neurology
2016,"6,557",20.257,20.152,18.755,3.604,53,3.7,5.7,0.02694,6.962,13.21,3.09446,99.22700,Nature Reviews Neurology
2015,"5,336",18.418,18.154,17.358,3.404,52,3.6,5.7,0.02762,6.666,13.46,3.14811,99.22300,Nature Reviews Neurology
2014,"4,264",15.358,15.119,15.380,3.038,53,3.3,5.5,0.02429,5.751,11.32,2.72056,99.21900,Nature Reviews Neurology
2013,"3,257",14.103,13.925,14.785,2.719,57,3.0,6.4,0.01894,5.438,15.79,2.08736,98.71100,Nature Reviews Neurology
2012,"2,295",15.518,15.258,13.994,1.654,52,2.4,6.0,0.01474,5.374,5.77,Not Available,99.22300,Nature Reviews Neurology
2011,"1,390",12.461,12.303,12.480,1.909,55,1.7,5.5,0.00922,4.928,20.00,Not Available,99.21900,Nature Reviews Neurology
2010,502,6.511,6.288,6.533,3.526,57,1.2,5.1,0.00227,2.605,15.79,Not Available,95.40500,Nature Reviews Neurology
2009,22,Not Available,Not Available,Not Available,0.550,40,Not Available,5.4,0.0,Not Available,15.00,Not Available,0.89800,Nature Reviews Neurology
