Year,Total Cites,Journal Impact Factor,Impact Factor without Journal Self Cites,5-Year Impact Factor,Immediacy Index,Citable Items,Cited Half-Life,Citing Half-life,Eigenfactor Score,Article Influence Score,% Articles in Citable Items,Normalized Eigenfactor,avgJifPercentile,Journal
2017,952,9.408,9.326,10.973,3.395,38,2.6,5.0,0.004,4.198,10.53,0.50700,91.40600,National Science Review
2016,512,8.843,8.764,9.216,2.353,17,2.2,6.2,0.00275,3.745,0.00,0.31428,92.96900,National Science Review
2015,239,8.000,7.961,8.000,1.240,25,1.4,5.4,0.00142,3.611,0.00,0.16183,92.85700,National Science Review
