Year,Total Cites,Journal Impact Factor,Impact Factor without Journal Self Cites,5-Year Impact Factor,Immediacy Index,Citable Items,Cited Half-Life,Citing Half-life,Eigenfactor Score,Article Influence Score,% Articles in Citable Items,Normalized Eigenfactor,avgJifPercentile,Journal
2017,"1,877",5.595,5.297,6.825,0.705,44,4.4,8.0,0.006,2.217,70.45,0.69200,78.15800,Journal of Molecular Cell Biology
2016,"1,655",5.988,5.858,7.251,1.000,41,4.0,7.6,0.00678,2.467,90.24,0.77879,80.26300,Journal of Molecular Cell Biology
2015,"1,353",6.459,6.297,6.983,0.977,43,3.6,7.1,0.00606,2.278,90.70,0.69116,82.62000,Journal of Molecular Cell Biology
2014,"1,141",6.870,6.681,7.597,1.714,42,3.1,6.0,0.00573,2.598,61.90,0.64225,83.42400,Journal of Molecular Cell Biology
2013,"1,011",8.432,8.000,8.953,1.485,33,2.5,6.5,0.00573,3.214,90.91,0.63152,85.67600,Journal of Molecular Cell Biology
2012,651,7.308,6.984,8.271,1.757,37,2.0,5.4,0.00342,2.799,67.57,Not Available,83.51400,Journal of Molecular Cell Biology
2011,298,7.667,7.272,7.667,1.000,37,1.8,5.1,0.0017,2.803,51.35,Not Available,84.80700,Journal of Molecular Cell Biology
2010,108,13.400,13.000,13.800,1.250,28,1.3,5.6,4.4E-4,4.586,75.00,Not Available,92.97800,Journal of Molecular Cell Biology
